--------------------------------------------------------------------------------
                         MPI COMMUNICATION INFORMATION                          
--------------------------------------------------------------------------------
mpi_size=64
--------------------------------------------------------------------------------
                             GENERATED RANDOM SEEDS                             
--------------------------------------------------------------------------------

rv_seed=1152432222

  rank     iter      seed   
R55:110 samples completed in 42.7079s. Avg_time = 0.3883. n_errors = 1
R51:60 samples completed in 23.0810s. Avg_time = 0.3847. n_errors = 2
R58:150 samples completed in 56.5032s. Avg_time = 0.3767. n_errors = 9
R59:140 samples completed in 53.7541s. Avg_time = 0.3840. n_errors = 4
R45:30 samples completed in 10.5285s. Avg_time = 0.3509. n_errors = 3
R37:150 samples completed in 57.5873s. Avg_time = 0.3839. n_errors = 5
R60:110 samples completed in 42.3473s. Avg_time = 0.3850. n_errors = 7
R51:70 samples completed in 26.9240s. Avg_time = 0.3846. n_errors = 3
R55:120 samples completed in 46.6375s. Avg_time = 0.3886. n_errors = 1
R59:150 samples completed in 57.6610s. Avg_time = 0.3844. n_errors = 4
R45:40 samples completed in 14.4149s. Avg_time = 0.3604. n_errors = 3
R60:120 samples completed in 46.2630s. Avg_time = 0.3855. n_errors = 7
R51:80 samples completed in 30.8533s. Avg_time = 0.3857. n_errors = 3
R55:130 samples completed in 50.5484s. Avg_time = 0.3888. n_errors = 1
R45:50 samples completed in 17.9407s. Avg_time = 0.3588. n_errors = 4
R60:130 samples completed in 49.7617s. Avg_time = 0.3828. n_errors = 8
R51:90 samples completed in 34.7553s. Avg_time = 0.3862. n_errors = 3
R55:140 samples completed in 54.4423s. Avg_time = 0.3889. n_errors = 1
R45:60 samples completed in 21.8222s. Avg_time = 0.3637. n_errors = 5
R60:140 samples completed in 53.6389s. Avg_time = 0.3831. n_errors = 8
R51:100 samples completed in 38.2712s. Avg_time = 0.3827. n_errors = 4
R55:150 samples completed in 58.3315s. Avg_time = 0.3889. n_errors = 1
R45:70 samples completed in 25.7120s. Avg_time = 0.3673. n_errors = 5
R51:110 samples completed in 41.7963s. Avg_time = 0.3800. n_errors = 5
R60:150 samples completed in 57.5094s. Avg_time = 0.3834. n_errors = 8
R45:80 samples completed in 29.6969s. Avg_time = 0.3712. n_errors = 5
R51:120 samples completed in 45.6930s. Avg_time = 0.3808. n_errors = 5
R45:90 samples completed in 33.6808s. Avg_time = 0.3742. n_errors = 5
R51:130 samples completed in 49.5990s. Avg_time = 0.3815. n_errors = 5
R45:100 samples completed in 37.2024s. Avg_time = 0.3720. n_errors = 6
R51:140 samples completed in 53.5050s. Avg_time = 0.3822. n_errors = 5
R45:110 samples completed in 41.5949s. Avg_time = 0.3781. n_errors = 7
R51:150 samples completed in 57.0107s. Avg_time = 0.3801. n_errors = 6
R45:120 samples completed in 45.5863s. Avg_time = 0.3799. n_errors = 7
Chiu1999_h:0.1587890624999997
R45:130 samples completed in 49.5639s. Avg_time = 0.3813. n_errors = 7
R29:10 samples completed in 4.0682s. Avg_time = 0.4068. n_errors = 0
R45:140 samples completed in 53.4357s. Avg_time = 0.3817. n_errors = 7
R29:20 samples completed in 7.9379s. Avg_time = 0.3969. n_errors = 0
Chiu1999_h:0.1587890624999997
Chiu1999_h:0.1587890624999997
R45:150 samples completed in 57.0066s. Avg_time = 0.3800. n_errors = 8
R29:30 samples completed in 11.7816s. Avg_time = 0.3927. n_errors = 0
R2:10 samples completed in 3.8223s. Avg_time = 0.3822. n_errors = 0
Chiu1999_h:0.1587890624999997
R12:10 samples completed in 3.8556s. Avg_time = 0.3856. n_errors = 0
R29:40 samples completed in 15.6057s. Avg_time = 0.3901. n_errors = 0
R2:20 samples completed in 7.7483s. Avg_time = 0.3874. n_errors = 0
R21:10 samples completed in 3.4333s. Avg_time = 0.3433. n_errors = 1
R12:20 samples completed in 7.6979s. Avg_time = 0.3849. n_errors = 0
R29:50 samples completed in 19.0349s. Avg_time = 0.3807. n_errors = 1
R2:30 samples completed in 11.5655s. Avg_time = 0.3855. n_errors = 0
R21:20 samples completed in 6.8688s. Avg_time = 0.3434. n_errors = 2
R12:30 samples completed in 11.5262s. Avg_time = 0.3842. n_errors = 0
R29:60 samples completed in 22.8433s. Avg_time = 0.3807. n_errors = 1
R2:40 samples completed in 15.3659s. Avg_time = 0.3841. n_errors = 0
R21:30 samples completed in 10.6798s. Avg_time = 0.3560. n_errors = 2
R12:40 samples completed in 15.4685s. Avg_time = 0.3867. n_errors = 0
R29:70 samples completed in 26.3715s. Avg_time = 0.3767. n_errors = 2
R2:50 samples completed in 19.1836s. Avg_time = 0.3837. n_errors = 0
R21:40 samples completed in 14.5178s. Avg_time = 0.3629. n_errors = 2
R12:50 samples completed in 18.9277s. Avg_time = 0.3786. n_errors = 1
R29:80 samples completed in 30.1930s. Avg_time = 0.3774. n_errors = 2
R2:60 samples completed in 23.0261s. Avg_time = 0.3838. n_errors = 0
R21:50 samples completed in 18.3336s. Avg_time = 0.3667. n_errors = 2
R12:60 samples completed in 22.6608s. Avg_time = 0.3777. n_errors = 2
R29:90 samples completed in 33.9868s. Avg_time = 0.3776. n_errors = 2
R21:60 samples completed in 21.8768s. Avg_time = 0.3646. n_errors = 3
R2:70 samples completed in 26.8498s. Avg_time = 0.3836. n_errors = 0
R12:70 samples completed in 26.4917s. Avg_time = 0.3785. n_errors = 2
R29:100 samples completed in 38.4966s. Avg_time = 0.3850. n_errors = 2
Chiu1999_h:0.1587890624999997
R21:70 samples completed in 25.3217s. Avg_time = 0.3617. n_errors = 4
R2:80 samples completed in 30.7734s. Avg_time = 0.3847. n_errors = 0
Chiu1999_h:0.1587890624999997
R12:80 samples completed in 30.3417s. Avg_time = 0.3793. n_errors = 2
Chiu1999_h:0.1587890624999997
R29:110 samples completed in 42.3467s. Avg_time = 0.3850. n_errors = 2
Chiu1999_h:0.1587890624999997
R41:10 samples completed in 3.9058s. Avg_time = 0.3906. n_errors = 0
R21:80 samples completed in 29.1726s. Avg_time = 0.3647. n_errors = 4
R2:90 samples completed in 34.6070s. Avg_time = 0.3845. n_errors = 0
R53:10 samples completed in 3.8951s. Avg_time = 0.3895. n_errors = 0
R12:90 samples completed in 34.5914s. Avg_time = 0.3843. n_errors = 2
R33:10 samples completed in 3.4963s. Avg_time = 0.3496. n_errors = 1
R63:10 samples completed in 3.4362s. Avg_time = 0.3436. n_errors = 1
R29:120 samples completed in 46.1633s. Avg_time = 0.3847. n_errors = 2
R21:90 samples completed in 32.9890s. Avg_time = 0.3665. n_errors = 4
R41:20 samples completed in 7.8204s. Avg_time = 0.3910. n_errors = 0
R2:100 samples completed in 38.4173s. Avg_time = 0.3842. n_errors = 0
R53:20 samples completed in 7.7957s. Avg_time = 0.3898. n_errors = 0
R12:100 samples completed in 38.4305s. Avg_time = 0.3843. n_errors = 2
R33:20 samples completed in 7.3959s. Avg_time = 0.3698. n_errors = 1
R63:20 samples completed in 7.2424s. Avg_time = 0.3621. n_errors = 1
Chiu1999_h:0.1587890624999997
R29:130 samples completed in 50.0812s. Avg_time = 0.3852. n_errors = 2
R21:100 samples completed in 36.8024s. Avg_time = 0.3680. n_errors = 4
R41:30 samples completed in 11.7235s. Avg_time = 0.3908. n_errors = 0
R2:110 samples completed in 42.2312s. Avg_time = 0.3839. n_errors = 0
R53:30 samples completed in 11.3027s. Avg_time = 0.3768. n_errors = 1
R12:110 samples completed in 42.3496s. Avg_time = 0.3850. n_errors = 2
R63:30 samples completed in 10.6533s. Avg_time = 0.3551. n_errors = 2
R33:30 samples completed in 11.2869s. Avg_time = 0.3762. n_errors = 1
R61:10 samples completed in 3.8061s. Avg_time = 0.3806. n_errors = 0
R29:140 samples completed in 53.8853s. Avg_time = 0.3849. n_errors = 3
R21:110 samples completed in 40.6305s. Avg_time = 0.3694. n_errors = 4
R41:40 samples completed in 15.7262s. Avg_time = 0.3932. n_errors = 0
R2:120 samples completed in 46.0750s. Avg_time = 0.3840. n_errors = 0
R53:40 samples completed in 15.4013s. Avg_time = 0.3850. n_errors = 1
R12:120 samples completed in 45.8104s. Avg_time = 0.3818. n_errors = 3
R63:40 samples completed in 14.0998s. Avg_time = 0.3525. n_errors = 3
Chiu1999_h:0.1587890624999997
R33:40 samples completed in 15.2031s. Avg_time = 0.3801. n_errors = 1
Chiu1999_h:0.1587890624999997
R61:20 samples completed in 7.6436s. Avg_time = 0.3822. n_errors = 0
R29:150 samples completed in 57.7050s. Avg_time = 0.3847. n_errors = 3
R21:120 samples completed in 44.4513s. Avg_time = 0.3704. n_errors = 4
R41:50 samples completed in 19.2385s. Avg_time = 0.3848. n_errors = 1
R2:130 samples completed in 49.8852s. Avg_time = 0.3837. n_errors = 0
R53:50 samples completed in 19.3274s. Avg_time = 0.3865. n_errors = 1
R12:130 samples completed in 49.2337s. Avg_time = 0.3787. n_errors = 4
R63:50 samples completed in 17.9165s. Avg_time = 0.3583. n_errors = 3
R48:10 samples completed in 3.9115s. Avg_time = 0.3911. n_errors = 0
R62:10 samples completed in 3.8866s. Avg_time = 0.3887. n_errors = 0
R61:30 samples completed in 11.4158s. Avg_time = 0.3805. n_errors = 0
R33:50 samples completed in 19.4254s. Avg_time = 0.3885. n_errors = 1
R41:60 samples completed in 23.1335s. Avg_time = 0.3856. n_errors = 1
R21:130 samples completed in 48.8617s. Avg_time = 0.3759. n_errors = 4
R2:140 samples completed in 53.6715s. Avg_time = 0.3834. n_errors = 0
R12:140 samples completed in 53.0247s. Avg_time = 0.3787. n_errors = 4
R53:60 samples completed in 23.3118s. Avg_time = 0.3885. n_errors = 1
R33:60 samples completed in 22.5284s. Avg_time = 0.3755. n_errors = 3
R62:20 samples completed in 7.3012s. Avg_time = 0.3651. n_errors = 1
R48:20 samples completed in 7.8042s. Avg_time = 0.3902. n_errors = 0
R61:40 samples completed in 15.1903s. Avg_time = 0.3798. n_errors = 0
R63:60 samples completed in 22.6306s. Avg_time = 0.3772. n_errors = 5
R41:70 samples completed in 27.0492s. Avg_time = 0.3864. n_errors = 1
R21:140 samples completed in 52.6484s. Avg_time = 0.3761. n_errors = 4
R2:150 samples completed in 57.4933s. Avg_time = 0.3833. n_errors = 0
R53:70 samples completed in 26.8057s. Avg_time = 0.3829. n_errors = 2
R12:150 samples completed in 56.8468s. Avg_time = 0.3790. n_errors = 4
R62:30 samples completed in 10.7193s. Avg_time = 0.3573. n_errors = 2
R33:70 samples completed in 26.4367s. Avg_time = 0.3777. n_errors = 3
R48:30 samples completed in 11.7009s. Avg_time = 0.3900. n_errors = 1
R61:50 samples completed in 18.9594s. Avg_time = 0.3792. n_errors = 0
R63:70 samples completed in 26.3930s. Avg_time = 0.3770. n_errors = 5
R41:80 samples completed in 30.5503s. Avg_time = 0.3819. n_errors = 2
R21:150 samples completed in 56.4227s. Avg_time = 0.3762. n_errors = 4
R53:80 samples completed in 30.6860s. Avg_time = 0.3836. n_errors = 2
R62:40 samples completed in 14.5059s. Avg_time = 0.3626. n_errors = 2
R63:80 samples completed in 29.7972s. Avg_time = 0.3725. n_errors = 6
R33:80 samples completed in 30.3148s. Avg_time = 0.3789. n_errors = 3
R48:40 samples completed in 15.5914s. Avg_time = 0.3898. n_errors = 1
R61:60 samples completed in 22.7415s. Avg_time = 0.3790. n_errors = 0
R41:90 samples completed in 34.5370s. Avg_time = 0.3837. n_errors = 2
R53:90 samples completed in 34.6831s. Avg_time = 0.3854. n_errors = 2
R62:50 samples completed in 18.2852s. Avg_time = 0.3657. n_errors = 2
R63:90 samples completed in 33.1926s. Avg_time = 0.3688. n_errors = 7
R33:90 samples completed in 34.2159s. Avg_time = 0.3802. n_errors = 3
R61:70 samples completed in 26.5087s. Avg_time = 0.3787. n_errors = 0
R48:50 samples completed in 19.6171s. Avg_time = 0.3923. n_errors = 1
Chiu1999_h:0.1587890624999997
R41:100 samples completed in 39.2696s. Avg_time = 0.3927. n_errors = 2
R53:100 samples completed in 38.1826s. Avg_time = 0.3818. n_errors = 3
R63:100 samples completed in 36.9635s. Avg_time = 0.3696. n_errors = 7
R62:60 samples completed in 22.4605s. Avg_time = 0.3743. n_errors = 2
R61:80 samples completed in 30.2967s. Avg_time = 0.3787. n_errors = 0
R33:100 samples completed in 38.3862s. Avg_time = 0.3839. n_errors = 3
R48:60 samples completed in 23.5093s. Avg_time = 0.3918. n_errors = 1
R57:10 samples completed in 3.5006s. Avg_time = 0.3501. n_errors = 1
R41:110 samples completed in 43.1602s. Avg_time = 0.3924. n_errors = 2
R53:110 samples completed in 42.0747s. Avg_time = 0.3825. n_errors = 4
R63:110 samples completed in 40.7381s. Avg_time = 0.3703. n_errors = 7
R62:70 samples completed in 25.8571s. Avg_time = 0.3694. n_errors = 3
R61:90 samples completed in 34.0698s. Avg_time = 0.3786. n_errors = 0
R57:20 samples completed in 6.9888s. Avg_time = 0.3494. n_errors = 2
R48:70 samples completed in 27.3922s. Avg_time = 0.3913. n_errors = 1
R33:110 samples completed in 42.5731s. Avg_time = 0.3870. n_errors = 3
R53:120 samples completed in 45.5732s. Avg_time = 0.3798. n_errors = 5
R41:120 samples completed in 47.0575s. Avg_time = 0.3921. n_errors = 2
R63:120 samples completed in 44.5198s. Avg_time = 0.3710. n_errors = 7
R62:80 samples completed in 29.6381s. Avg_time = 0.3705. n_errors = 3
R61:100 samples completed in 37.7373s. Avg_time = 0.3774. n_errors = 1
R57:30 samples completed in 10.9951s. Avg_time = 0.3665. n_errors = 2
R48:80 samples completed in 31.2794s. Avg_time = 0.3910. n_errors = 1
R33:120 samples completed in 46.4493s. Avg_time = 0.3871. n_errors = 3
R53:130 samples completed in 49.0700s. Avg_time = 0.3775. n_errors = 6
R41:130 samples completed in 51.0483s. Avg_time = 0.3927. n_errors = 2
R62:90 samples completed in 33.4086s. Avg_time = 0.3712. n_errors = 3
R63:130 samples completed in 48.3233s. Avg_time = 0.3717. n_errors = 7
R61:110 samples completed in 41.5083s. Avg_time = 0.3773. n_errors = 1
R57:40 samples completed in 14.4993s. Avg_time = 0.3625. n_errors = 3
R48:90 samples completed in 34.9833s. Avg_time = 0.3887. n_errors = 3
R33:130 samples completed in 49.9538s. Avg_time = 0.3843. n_errors = 4
R53:140 samples completed in 53.1609s. Avg_time = 0.3797. n_errors = 6
R41:140 samples completed in 54.9334s. Avg_time = 0.3924. n_errors = 2
R62:100 samples completed in 37.1796s. Avg_time = 0.3718. n_errors = 3
R63:140 samples completed in 52.0935s. Avg_time = 0.3721. n_errors = 8
R61:120 samples completed in 45.2849s. Avg_time = 0.3774. n_errors = 1
R57:50 samples completed in 18.3782s. Avg_time = 0.3676. n_errors = 3
R48:100 samples completed in 38.9046s. Avg_time = 0.3890. n_errors = 3
R33:140 samples completed in 54.0458s. Avg_time = 0.3860. n_errors = 4
R53:150 samples completed in 57.0508s. Avg_time = 0.3803. n_errors = 6
R41:150 samples completed in 58.8124s. Avg_time = 0.3921. n_errors = 2
R62:110 samples completed in 40.9629s. Avg_time = 0.3724. n_errors = 3
R63:150 samples completed in 55.8520s. Avg_time = 0.3723. n_errors = 8
R61:130 samples completed in 49.0666s. Avg_time = 0.3774. n_errors = 1
R57:60 samples completed in 22.2593s. Avg_time = 0.3710. n_errors = 3
R48:110 samples completed in 42.4099s. Avg_time = 0.3855. n_errors = 4
R33:150 samples completed in 57.9520s. Avg_time = 0.3863. n_errors = 4
R62:120 samples completed in 44.8379s. Avg_time = 0.3736. n_errors = 3
R61:140 samples completed in 52.9450s. Avg_time = 0.3782. n_errors = 1
R48:120 samples completed in 45.9873s. Avg_time = 0.3832. n_errors = 5
R57:70 samples completed in 26.2080s. Avg_time = 0.3744. n_errors = 3
R62:130 samples completed in 48.6118s. Avg_time = 0.3739. n_errors = 3
R48:130 samples completed in 49.0993s. Avg_time = 0.3777. n_errors = 7
R61:150 samples completed in 56.3535s. Avg_time = 0.3757. n_errors = 2
R57:80 samples completed in 29.6991s. Avg_time = 0.3712. n_errors = 5
R48:140 samples completed in 52.6049s. Avg_time = 0.3757. n_errors = 9
R62:140 samples completed in 52.4938s. Avg_time = 0.3750. n_errors = 3
R57:90 samples completed in 33.5874s. Avg_time = 0.3732. n_errors = 5
R48:150 samples completed in 55.7162s. Avg_time = 0.3714. n_errors = 11
Chiu1999_h:0.1587890624999997
R62:150 samples completed in 56.2764s. Avg_time = 0.3752. n_errors = 3
R57:100 samples completed in 37.4809s. Avg_time = 0.3748. n_errors = 5
R25:10 samples completed in 3.4854s. Avg_time = 0.3485. n_errors = 2
R57:110 samples completed in 41.3817s. Avg_time = 0.3762. n_errors = 5
R25:20 samples completed in 7.3735s. Avg_time = 0.3687. n_errors = 2
R57:120 samples completed in 44.9036s. Avg_time = 0.3742. n_errors = 6
R25:30 samples completed in 11.2639s. Avg_time = 0.3755. n_errors = 2
R57:130 samples completed in 48.8967s. Avg_time = 0.3761. n_errors = 6
R25:40 samples completed in 15.1416s. Avg_time = 0.3785. n_errors = 2
R57:140 samples completed in 52.7799s. Avg_time = 0.3770. n_errors = 6
Chiu1999_h:0.1587890624999997
R25:50 samples completed in 18.6389s. Avg_time = 0.3728. n_errors = 3
R57:150 samples completed in 56.6776s. Avg_time = 0.3779. n_errors = 6
R17:10 samples completed in 3.8811s. Avg_time = 0.3881. n_errors = 1
R25:60 samples completed in 22.1195s. Avg_time = 0.3687. n_errors = 4
R17:20 samples completed in 7.7659s. Avg_time = 0.3883. n_errors = 1
R25:70 samples completed in 25.9966s. Avg_time = 0.3714. n_errors = 4
R17:30 samples completed in 11.6362s. Avg_time = 0.3879. n_errors = 1
R25:80 samples completed in 29.9355s. Avg_time = 0.3742. n_errors = 4
R17:40 samples completed in 15.5365s. Avg_time = 0.3884. n_errors = 1
R25:90 samples completed in 33.8301s. Avg_time = 0.3759. n_errors = 4
R17:50 samples completed in 19.4338s. Avg_time = 0.3887. n_errors = 1
Chiu1999_h:0.1587890624999997
R25:100 samples completed in 37.7296s. Avg_time = 0.3773. n_errors = 5
R7:10 samples completed in 3.4759s. Avg_time = 0.3476. n_errors = 1
R17:60 samples completed in 23.3085s. Avg_time = 0.3885. n_errors = 1
R25:110 samples completed in 41.6131s. Avg_time = 0.3783. n_errors = 5
R7:20 samples completed in 7.0320s. Avg_time = 0.3516. n_errors = 2
R17:70 samples completed in 27.1804s. Avg_time = 0.3883. n_errors = 1
R25:120 samples completed in 45.4805s. Avg_time = 0.3790. n_errors = 5
R7:30 samples completed in 10.9076s. Avg_time = 0.3636. n_errors = 2
R17:80 samples completed in 31.1543s. Avg_time = 0.3894. n_errors = 1
R25:130 samples completed in 49.3535s. Avg_time = 0.3796. n_errors = 5
R7:40 samples completed in 14.7792s. Avg_time = 0.3695. n_errors = 2
R17:90 samples completed in 35.1306s. Avg_time = 0.3903. n_errors = 1
R25:140 samples completed in 53.2306s. Avg_time = 0.3802. n_errors = 5
R7:50 samples completed in 18.6611s. Avg_time = 0.3732. n_errors = 2
R17:100 samples completed in 39.0082s. Avg_time = 0.3901. n_errors = 1
R25:150 samples completed in 57.1046s. Avg_time = 0.3807. n_errors = 5
R7:60 samples completed in 22.5376s. Avg_time = 0.3756. n_errors = 2
R17:110 samples completed in 42.8862s. Avg_time = 0.3899. n_errors = 1
R7:70 samples completed in 26.4202s. Avg_time = 0.3774. n_errors = 2
R17:120 samples completed in 46.7708s. Avg_time = 0.3898. n_errors = 1
R7:80 samples completed in 30.3055s. Avg_time = 0.3788. n_errors = 2
R17:130 samples completed in 50.3080s. Avg_time = 0.3870. n_errors = 2
R7:90 samples completed in 34.1837s. Avg_time = 0.3798. n_errors = 2
R17:140 samples completed in 54.2921s. Avg_time = 0.3878. n_errors = 2
R7:100 samples completed in 38.0691s. Avg_time = 0.3807. n_errors = 2
R17:150 samples completed in 58.1756s. Avg_time = 0.3878. n_errors = 2
R7:110 samples completed in 41.1725s. Avg_time = 0.3743. n_errors = 4
R7:120 samples completed in 45.0529s. Avg_time = 0.3754. n_errors = 4
R7:130 samples completed in 48.9302s. Avg_time = 0.3764. n_errors = 4
R7:140 samples completed in 52.8280s. Avg_time = 0.3773. n_errors = 4
R7:150 samples completed in 56.8108s. Avg_time = 0.3787. n_errors = 4
