/home/sullberg/repos/pypospack/examples/Ni__eam__born_exp_fs/pareto_optimization_3.5NN
c2a-s20.ufhpc
Fri Feb 22 14:54:47 EST 2019
PYTHONPATH=/home/sullberg/repos/pypospack:
PYTHON_BIN=/home/sullberg/anaconda3/bin/python
python=/home/sullberg/anaconda3/bin/python
PATH=/apps/mpi/intel/2018.1.163/openmpi/3.1.2/bin:/apps/compilers/gcc/5.2.0/bin:/apps/compilers/intel/2018/1.163/compilers_and_libraries/linux/bin/intel64:/apps/compilers/intel/2018/1.163/debugger/gdb/intel64/bin:/home/sullberg/anaconda3/bin:/opt/slurm/bin:/usr/lib64/qt-3.3/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/bin:/opt/dell/srvadmin/bin:/home/sullberg/bin
start_time:Fri Feb 22 14:54:49 EST 2019
--------------------------------------------------------------------------------
                         MPI COMMUNICATION INFORMATION                          
--------------------------------------------------------------------------------
mpi_size=64
--------------------------------------------------------------------------------
                             GENERATED RANDOM SEEDS                             
--------------------------------------------------------------------------------

rv_seed=72837206

  rank     iter      seed   
rank10:18700 samples completed in 3186.0509s. Avg_time = 0.1704. n_errors = 4
rank10:19020 samples completed in 3240.7448s. Avg_time = 0.1704. n_errors = 4
rank10:19340 samples completed in 3295.7324s. Avg_time = 0.1704. n_errors = 4
rank10:19660 samples completed in 3354.7573s. Avg_time = 0.1706. n_errors = 5
rank10:19980 samples completed in 3410.0556s. Avg_time = 0.1707. n_errors = 5
rank10:20300 samples completed in 3465.6986s. Avg_time = 0.1707. n_errors = 5
rank10:20620 samples completed in 3518.4142s. Avg_time = 0.1706. n_errors = 5
rank10:20940 samples completed in 3570.5539s. Avg_time = 0.1705. n_errors = 5
rank10:21260 samples completed in 3621.8867s. Avg_time = 0.1704. n_errors = 6
rank10:21580 samples completed in 3678.0341s. Avg_time = 0.1704. n_errors = 6
rank10:21900 samples completed in 3730.5204s. Avg_time = 0.1703. n_errors = 6
rank10:22220 samples completed in 3784.5111s. Avg_time = 0.1703. n_errors = 6
rank10:22540 samples completed in 3838.3183s. Avg_time = 0.1703. n_errors = 6
rank10:22860 samples completed in 3893.3566s. Avg_time = 0.1703. n_errors = 6
rank10:23180 samples completed in 3948.9934s. Avg_time = 0.1704. n_errors = 6
rank10:23500 samples completed in 4002.0562s. Avg_time = 0.1703. n_errors = 6
rank10:23820 samples completed in 4057.6100s. Avg_time = 0.1703. n_errors = 6
determining kde bandwidth...
[]
rank46:240 samples completed in 35.1377s. Avg_time = 0.1464. n_errors = 0
rank46:560 samples completed in 76.6652s. Avg_time = 0.1369. n_errors = 0
rank46:880 samples completed in 119.0193s. Avg_time = 0.1352. n_errors = 0
rank46:1200 samples completed in 159.4301s. Avg_time = 0.1329. n_errors = 0
rank46:1520 samples completed in 201.8885s. Avg_time = 0.1328. n_errors = 0
rank46:1840 samples completed in 243.0308s. Avg_time = 0.1321. n_errors = 0
rank46:2160 samples completed in 285.0443s. Avg_time = 0.1320. n_errors = 0
rank46:2480 samples completed in 327.3043s. Avg_time = 0.1320. n_errors = 0
rank46:2800 samples completed in 369.7087s. Avg_time = 0.1320. n_errors = 0
rank46:3120 samples completed in 410.6886s. Avg_time = 0.1316. n_errors = 0
rank46:3440 samples completed in 452.9034s. Avg_time = 0.1317. n_errors = 0
rank46:3760 samples completed in 502.3371s. Avg_time = 0.1336. n_errors = 0
rank46:4080 samples completed in 549.7794s. Avg_time = 0.1347. n_errors = 0
rank46:4400 samples completed in 592.5976s. Avg_time = 0.1347. n_errors = 0
rank46:4720 samples completed in 636.8088s. Avg_time = 0.1349. n_errors = 0
rank46:5040 samples completed in 680.1671s. Avg_time = 0.1350. n_errors = 0
rank46:5360 samples completed in 724.1046s. Avg_time = 0.1351. n_errors = 0
rank46:5680 samples completed in 768.9259s. Avg_time = 0.1354. n_errors = 0
rank46:6000 samples completed in 813.2120s. Avg_time = 0.1355. n_errors = 0
rank46:6320 samples completed in 857.4953s. Avg_time = 0.1357. n_errors = 0
rank46:6640 samples completed in 901.5104s. Avg_time = 0.1358. n_errors = 0
rank46:6960 samples completed in 945.0820s. Avg_time = 0.1358. n_errors = 0
rank46:7280 samples completed in 983.5140s. Avg_time = 0.1351. n_errors = 3
rank46:7600 samples completed in 1027.7804s. Avg_time = 0.1352. n_errors = 3
rank46:7920 samples completed in 1070.3129s. Avg_time = 0.1351. n_errors = 3
rank46:8240 samples completed in 1113.0550s. Avg_time = 0.1351. n_errors = 3
rank46:8560 samples completed in 1156.0750s. Avg_time = 0.1351. n_errors = 3
rank46:8880 samples completed in 1198.1693s. Avg_time = 0.1349. n_errors = 3
rank46:9200 samples completed in 1241.7126s. Avg_time = 0.1350. n_errors = 3
rank46:9520 samples completed in 1284.6087s. Avg_time = 0.1349. n_errors = 3
rank46:9840 samples completed in 1326.0714s. Avg_time = 0.1348. n_errors = 3
rank46:10160 samples completed in 1368.6346s. Avg_time = 0.1347. n_errors = 3
rank46:10480 samples completed in 1413.6997s. Avg_time = 0.1349. n_errors = 3
rank46:10800 samples completed in 1457.1635s. Avg_time = 0.1349. n_errors = 3
rank46:11120 samples completed in 1498.8569s. Avg_time = 0.1348. n_errors = 3
rank46:11440 samples completed in 1539.9021s. Avg_time = 0.1346. n_errors = 3
rank46:11760 samples completed in 1584.0081s. Avg_time = 0.1347. n_errors = 3
rank46:12080 samples completed in 1626.2311s. Avg_time = 0.1346. n_errors = 3
rank46:12400 samples completed in 1668.7161s. Avg_time = 0.1346. n_errors = 3
rank46:12720 samples completed in 1711.9435s. Avg_time = 0.1346. n_errors = 3
rank46:13040 samples completed in 1754.1380s. Avg_time = 0.1345. n_errors = 3
rank46:13360 samples completed in 1797.9096s. Avg_time = 0.1346. n_errors = 3
rank46:13680 samples completed in 1841.0378s. Avg_time = 0.1346. n_errors = 3
rank46:14000 samples completed in 1884.1355s. Avg_time = 0.1346. n_errors = 3
rank46:14320 samples completed in 1926.9862s. Avg_time = 0.1346. n_errors = 3
rank46:14640 samples completed in 1969.2652s. Avg_time = 0.1345. n_errors = 3
rank46:14960 samples completed in 2010.9395s. Avg_time = 0.1344. n_errors = 3
rank46:15280 samples completed in 2054.1555s. Avg_time = 0.1344. n_errors = 3
rank46:15600 samples completed in 2095.6788s. Avg_time = 0.1343. n_errors = 3
rank46:15920 samples completed in 2139.1580s. Avg_time = 0.1344. n_errors = 3
rank46:16240 samples completed in 2181.2161s. Avg_time = 0.1343. n_errors = 3
rank46:16560 samples completed in 2223.6203s. Avg_time = 0.1343. n_errors = 3
rank46:16880 samples completed in 2266.2479s. Avg_time = 0.1343. n_errors = 3
rank46:17200 samples completed in 2307.6109s. Avg_time = 0.1342. n_errors = 3
rank46:17520 samples completed in 2348.6833s. Avg_time = 0.1341. n_errors = 3
rank46:17840 samples completed in 2389.6520s. Avg_time = 0.1339. n_errors = 3
rank46:18160 samples completed in 2435.1203s. Avg_time = 0.1341. n_errors = 3
rank46:18480 samples completed in 2478.7073s. Avg_time = 0.1341. n_errors = 3
rank46:18800 samples completed in 2519.1582s. Avg_time = 0.1340. n_errors = 3
rank46:19120 samples completed in 2560.5495s. Avg_time = 0.1339. n_errors = 3
rank46:19440 samples completed in 2602.0876s. Avg_time = 0.1339. n_errors = 3
rank46:19760 samples completed in 2641.5602s. Avg_time = 0.1337. n_errors = 3
rank46:20080 samples completed in 2681.8643s. Avg_time = 0.1336. n_errors = 3
rank46:20400 samples completed in 2722.5390s. Avg_time = 0.1335. n_errors = 3
rank46:20720 samples completed in 2763.7136s. Avg_time = 0.1334. n_errors = 3
rank46:21040 samples completed in 2805.4269s. Avg_time = 0.1333. n_errors = 3
rank46:21360 samples completed in 2845.6204s. Avg_time = 0.1332. n_errors = 3
rank46:21680 samples completed in 2886.5533s. Avg_time = 0.1331. n_errors = 3
rank46:22000 samples completed in 2927.2361s. Avg_time = 0.1331. n_errors = 3
rank46:22320 samples completed in 2968.1903s. Avg_time = 0.1330. n_errors = 3
rank46:22640 samples completed in 3007.1311s. Avg_time = 0.1328. n_errors = 3
rank46:22960 samples completed in 3046.6145s. Avg_time = 0.1327. n_errors = 3
rank46:23280 samples completed in 3087.7674s. Avg_time = 0.1326. n_errors = 3
rank46:23600 samples completed in 3128.2575s. Avg_time = 0.1326. n_errors = 3
rank46:23920 samples completed in 3166.5399s. Avg_time = 0.1324. n_errors = 3
determining kde bandwidth...
[]
rank8:10 samples completed in 8.8928s. Avg_time = 0.8893. n_errors = 0
rank8:330 samples completed in 56.3902s. Avg_time = 0.1709. n_errors = 0
rank8:650 samples completed in 103.2763s. Avg_time = 0.1589. n_errors = 0
rank8:970 samples completed in 153.0449s. Avg_time = 0.1578. n_errors = 0
rank8:1290 samples completed in 201.9574s. Avg_time = 0.1566. n_errors = 0
rank8:1610 samples completed in 249.4741s. Avg_time = 0.1550. n_errors = 0
rank8:1930 samples completed in 299.2209s. Avg_time = 0.1550. n_errors = 0
rank8:2250 samples completed in 347.8665s. Avg_time = 0.1546. n_errors = 0
rank8:2570 samples completed in 397.0161s. Avg_time = 0.1545. n_errors = 0
rank8:2890 samples completed in 445.4058s. Avg_time = 0.1541. n_errors = 0
rank8:3210 samples completed in 495.3408s. Avg_time = 0.1543. n_errors = 0
rank8:3530 samples completed in 544.0843s. Avg_time = 0.1541. n_errors = 0
rank8:3850 samples completed in 589.4632s. Avg_time = 0.1531. n_errors = 2
rank8:4170 samples completed in 635.7973s. Avg_time = 0.1525. n_errors = 2
rank8:4490 samples completed in 678.7186s. Avg_time = 0.1512. n_errors = 2
rank8:4810 samples completed in 724.0009s. Avg_time = 0.1505. n_errors = 2
rank8:5130 samples completed in 767.8971s. Avg_time = 0.1497. n_errors = 2
rank8:5450 samples completed in 815.6657s. Avg_time = 0.1497. n_errors = 2
rank8:5770 samples completed in 861.0684s. Avg_time = 0.1492. n_errors = 3
rank8:6090 samples completed in 903.9142s. Avg_time = 0.1484. n_errors = 3
rank8:6410 samples completed in 947.8236s. Avg_time = 0.1479. n_errors = 3
rank8:6730 samples completed in 992.6138s. Avg_time = 0.1475. n_errors = 3
rank8:7050 samples completed in 1041.0912s. Avg_time = 0.1477. n_errors = 3
rank8:7370 samples completed in 1088.0709s. Avg_time = 0.1476. n_errors = 3
rank8:7690 samples completed in 1136.4261s. Avg_time = 0.1478. n_errors = 3
rank8:8010 samples completed in 1183.1792s. Avg_time = 0.1477. n_errors = 3
rank8:8330 samples completed in 1229.8830s. Avg_time = 0.1476. n_errors = 3
rank8:8650 samples completed in 1275.8327s. Avg_time = 0.1475. n_errors = 4
rank8:8970 samples completed in 1322.6212s. Avg_time = 0.1474. n_errors = 4
rank8:9290 samples completed in 1370.9420s. Avg_time = 0.1476. n_errors = 4
rank8:9610 samples completed in 1418.0460s. Avg_time = 0.1476. n_errors = 4
rank8:9930 samples completed in 1464.0163s. Avg_time = 0.1474. n_errors = 4
rank8:10250 samples completed in 1510.7299s. Avg_time = 0.1474. n_errors = 4
rank8:10570 samples completed in 1555.9806s. Avg_time = 0.1472. n_errors = 4
rank8:10890 samples completed in 1603.9899s. Avg_time = 0.1473. n_errors = 4
rank8:11210 samples completed in 1651.7567s. Avg_time = 0.1473. n_errors = 4
rank8:11530 samples completed in 1699.1171s. Avg_time = 0.1474. n_errors = 4
rank8:11850 samples completed in 1745.8336s. Avg_time = 0.1473. n_errors = 4
rank8:12170 samples completed in 1792.6437s. Avg_time = 0.1473. n_errors = 4
rank8:12490 samples completed in 1839.5825s. Avg_time = 0.1473. n_errors = 4
rank8:12810 samples completed in 1885.3259s. Avg_time = 0.1472. n_errors = 4
rank8:13130 samples completed in 1934.5610s. Avg_time = 0.1473. n_errors = 5
rank8:13450 samples completed in 1982.8627s. Avg_time = 0.1474. n_errors = 5
rank8:13770 samples completed in 2030.7934s. Avg_time = 0.1475. n_errors = 5
rank8:14090 samples completed in 2077.3782s. Avg_time = 0.1474. n_errors = 5
rank8:14410 samples completed in 2124.5870s. Avg_time = 0.1474. n_errors = 5
rank8:14730 samples completed in 2170.1772s. Avg_time = 0.1473. n_errors = 5
rank8:15050 samples completed in 2217.5707s. Avg_time = 0.1473. n_errors = 5
rank8:15370 samples completed in 2265.6588s. Avg_time = 0.1474. n_errors = 5
rank8:15690 samples completed in 2313.9886s. Avg_time = 0.1475. n_errors = 5
rank8:16010 samples completed in 2365.1772s. Avg_time = 0.1477. n_errors = 5
rank8:16330 samples completed in 2412.2594s. Avg_time = 0.1477. n_errors = 5
rank8:16650 samples completed in 2459.4339s. Avg_time = 0.1477. n_errors = 5
rank8:16970 samples completed in 2508.3014s. Avg_time = 0.1478. n_errors = 5
rank8:17290 samples completed in 2556.8572s. Avg_time = 0.1479. n_errors = 5
rank8:17610 samples completed in 2605.9977s. Avg_time = 0.1480. n_errors = 5
rank8:17930 samples completed in 2654.1672s. Avg_time = 0.1480. n_errors = 6
rank8:18250 samples completed in 2701.9951s. Avg_time = 0.1481. n_errors = 6
rank8:18570 samples completed in 2751.0144s. Avg_time = 0.1481. n_errors = 6
rank8:18890 samples completed in 2799.8735s. Avg_time = 0.1482. n_errors = 6
rank8:19210 samples completed in 2849.2424s. Avg_time = 0.1483. n_errors = 6
rank8:19530 samples completed in 2896.5291s. Avg_time = 0.1483. n_errors = 6
rank8:19850 samples completed in 2943.0426s. Avg_time = 0.1483. n_errors = 6
rank8:20170 samples completed in 2991.0569s. Avg_time = 0.1483. n_errors = 6
rank8:20490 samples completed in 3038.4485s. Avg_time = 0.1483. n_errors = 6
rank8:20810 samples completed in 3085.7533s. Avg_time = 0.1483. n_errors = 6
rank8:21130 samples completed in 3130.6469s. Avg_time = 0.1482. n_errors = 6
rank8:21450 samples completed in 3174.0107s. Avg_time = 0.1480. n_errors = 6
rank8:21770 samples completed in 3222.6410s. Avg_time = 0.1480. n_errors = 6
rank8:22090 samples completed in 3267.5187s. Avg_time = 0.1479. n_errors = 6
rank8:22410 samples completed in 3312.1912s. Avg_time = 0.1478. n_errors = 6
rank8:22730 samples completed in 3357.9910s. Avg_time = 0.1477. n_errors = 6
rank8:23050 samples completed in 3404.9127s. Avg_time = 0.1477. n_errors = 6
rank8:23370 samples completed in 3450.8542s. Avg_time = 0.1477. n_errors = 6
rank8:23690 samples completed in 3495.8128s. Avg_time = 0.1476. n_errors = 6
determining kde bandwidth...
[]
determining kde bandwidth...
[]
rank32:290 samples completed in 46.3943s. Avg_time = 0.1600. n_errors = 0
rank32:610 samples completed in 92.6426s. Avg_time = 0.1519. n_errors = 0
rank32:930 samples completed in 141.9951s. Avg_time = 0.1527. n_errors = 0
rank32:1250 samples completed in 190.3786s. Avg_time = 0.1523. n_errors = 0
rank32:1570 samples completed in 238.7836s. Avg_time = 0.1521. n_errors = 0
rank32:1890 samples completed in 287.7572s. Avg_time = 0.1523. n_errors = 0
rank32:2210 samples completed in 337.3858s. Avg_time = 0.1527. n_errors = 0
rank32:2530 samples completed in 385.4891s. Avg_time = 0.1524. n_errors = 0
rank32:2850 samples completed in 435.4175s. Avg_time = 0.1528. n_errors = 0
rank32:3170 samples completed in 484.7542s. Avg_time = 0.1529. n_errors = 0
rank32:3490 samples completed in 533.6085s. Avg_time = 0.1529. n_errors = 0
rank32:3810 samples completed in 582.5083s. Avg_time = 0.1529. n_errors = 0
rank32:4130 samples completed in 626.9983s. Avg_time = 0.1518. n_errors = 0
rank32:4450 samples completed in 670.4452s. Avg_time = 0.1507. n_errors = 0
rank32:4770 samples completed in 714.0655s. Avg_time = 0.1497. n_errors = 0
rank32:5090 samples completed in 759.3473s. Avg_time = 0.1492. n_errors = 1
rank32:5410 samples completed in 801.5690s. Avg_time = 0.1482. n_errors = 2
rank32:5730 samples completed in 843.5310s. Avg_time = 0.1472. n_errors = 2
rank32:6050 samples completed in 887.0002s. Avg_time = 0.1466. n_errors = 2
rank32:6370 samples completed in 929.4579s. Avg_time = 0.1459. n_errors = 2
rank32:6690 samples completed in 973.3193s. Avg_time = 0.1455. n_errors = 2
rank32:7010 samples completed in 1016.7596s. Avg_time = 0.1450. n_errors = 2
rank32:7330 samples completed in 1062.7526s. Avg_time = 0.1450. n_errors = 2
rank32:7650 samples completed in 1112.4216s. Avg_time = 0.1454. n_errors = 2
rank32:7970 samples completed in 1158.8987s. Avg_time = 0.1454. n_errors = 2
rank32:8290 samples completed in 1205.8953s. Avg_time = 0.1455. n_errors = 2
rank32:8610 samples completed in 1252.7816s. Avg_time = 0.1455. n_errors = 2
rank32:8930 samples completed in 1299.1803s. Avg_time = 0.1455. n_errors = 2
rank32:9250 samples completed in 1347.5681s. Avg_time = 0.1457. n_errors = 2
rank32:9570 samples completed in 1394.0513s. Avg_time = 0.1457. n_errors = 2
rank32:9890 samples completed in 1440.5377s. Avg_time = 0.1457. n_errors = 2
rank32:10210 samples completed in 1485.8670s. Avg_time = 0.1455. n_errors = 2
rank32:10530 samples completed in 1532.6406s. Avg_time = 0.1455. n_errors = 2
rank32:10850 samples completed in 1579.0927s. Avg_time = 0.1455. n_errors = 2
rank32:11170 samples completed in 1627.4432s. Avg_time = 0.1457. n_errors = 2
rank32:11490 samples completed in 1674.9088s. Avg_time = 0.1458. n_errors = 2
rank32:11810 samples completed in 1721.3704s. Avg_time = 0.1458. n_errors = 2
rank32:12130 samples completed in 1767.6584s. Avg_time = 0.1457. n_errors = 2
rank32:12450 samples completed in 1815.6818s. Avg_time = 0.1458. n_errors = 2
rank32:12770 samples completed in 1862.6781s. Avg_time = 0.1459. n_errors = 2
rank32:13090 samples completed in 1909.8457s. Avg_time = 0.1459. n_errors = 2
rank32:13410 samples completed in 1957.2954s. Avg_time = 0.1460. n_errors = 2
rank32:13730 samples completed in 2007.1780s. Avg_time = 0.1462. n_errors = 2
rank32:14050 samples completed in 2054.0146s. Avg_time = 0.1462. n_errors = 2
rank32:14370 samples completed in 2101.0505s. Avg_time = 0.1462. n_errors = 2
rank32:14690 samples completed in 2146.6014s. Avg_time = 0.1461. n_errors = 2
rank32:15010 samples completed in 2194.6589s. Avg_time = 0.1462. n_errors = 2
rank32:15330 samples completed in 2240.6567s. Avg_time = 0.1462. n_errors = 2
rank32:15650 samples completed in 2289.7215s. Avg_time = 0.1463. n_errors = 2
rank32:15970 samples completed in 2340.2453s. Avg_time = 0.1465. n_errors = 2
rank32:16290 samples completed in 2388.8189s. Avg_time = 0.1466. n_errors = 2
rank32:16610 samples completed in 2435.6251s. Avg_time = 0.1466. n_errors = 2
rank32:16930 samples completed in 2483.9569s. Avg_time = 0.1467. n_errors = 2
rank32:17250 samples completed in 2532.3425s. Avg_time = 0.1468. n_errors = 2
rank32:17570 samples completed in 2581.5638s. Avg_time = 0.1469. n_errors = 2
rank32:17890 samples completed in 2629.7749s. Avg_time = 0.1470. n_errors = 3
rank32:18210 samples completed in 2677.8390s. Avg_time = 0.1471. n_errors = 3
rank32:18530 samples completed in 2726.4043s. Avg_time = 0.1471. n_errors = 3
rank32:18850 samples completed in 2775.5623s. Avg_time = 0.1472. n_errors = 3
rank32:19170 samples completed in 2823.5387s. Avg_time = 0.1473. n_errors = 3
rank32:19490 samples completed in 2867.3671s. Avg_time = 0.1471. n_errors = 4
rank32:19810 samples completed in 2913.9919s. Avg_time = 0.1471. n_errors = 4
rank32:20130 samples completed in 2961.6095s. Avg_time = 0.1471. n_errors = 4
rank32:20450 samples completed in 3007.4383s. Avg_time = 0.1471. n_errors = 4
rank32:20770 samples completed in 3050.3102s. Avg_time = 0.1469. n_errors = 4
rank32:21090 samples completed in 3094.3637s. Avg_time = 0.1467. n_errors = 4
rank32:21410 samples completed in 3138.0742s. Avg_time = 0.1466. n_errors = 4
rank32:21730 samples completed in 3179.4375s. Avg_time = 0.1463. n_errors = 5
rank32:22050 samples completed in 3225.5618s. Avg_time = 0.1463. n_errors = 5
rank32:22370 samples completed in 3266.3972s. Avg_time = 0.1460. n_errors = 5
rank32:22690 samples completed in 3311.7627s. Avg_time = 0.1460. n_errors = 5
rank32:23010 samples completed in 3357.5082s. Avg_time = 0.1459. n_errors = 5
rank32:23330 samples completed in 3404.9930s. Avg_time = 0.1459. n_errors = 5
rank32:23650 samples completed in 3450.1976s. Avg_time = 0.1459. n_errors = 5
rank32:23970 samples completed in 3495.3275s. Avg_time = 0.1458. n_errors = 5
determining kde bandwidth...
[]
determining kde bandwidth...
[]
rank14:80 samples completed in 16.7595s. Avg_time = 0.2095. n_errors = 0
